sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
377,0.24434,3657.8,4427.0,9.3304,27.282,42.48,2683.5,75.402,120.47,0.35023,80.624,50.56,2609.7,26.19,48.698,3086.3,22.35,65.895,231.78,335.91,94.716,77.567,32.297,9.0016,26.446,6.9983,19.654,1.684,32.379,14.076,23.598,1.3655,19.247,2.2035,4.9554,2.3855,0.013234,0.87768,0.1119,53.848,43.543,63.435,53.006,24.117,60.255,20.719,42.073,39.747,43.521,48.012,39.529,19.611
378,0.24512,3699.3,4392.8,9.3686,26.782,41.985,2683.4,74.649,120.47,0.35026,80.767,51.311,2610.9,24.187,49.443,3085.5,24.684,65.998,232.24,336.58,94.761,77.502,32.297,9.0016,26.446,6.9983,19.654,1.684,32.379,14.076,23.598,1.3655,19.247,2.2035,4.9554,2.3855,0.013234,0.87768,0.1119,53.848,43.543,62.722,53.415,24.041,60.552,20.613,42.069,41.957,45.245,48.438,40.228,14.062
379,0.24729,3653.9,4369.2,9.4939,26.843,42.37,2684.4,74.351,120.46,0.35951,80.977,49.527,2612.6,25.009,48.752,3085.7,23.83,66.113,232.7,336.22,94.754,77.566,31.988,9.0223,26.357,6.8936,19.338,1.6997,32.067,13.929,24.012,1.35,19.763,2.2572,5.0293,2.3853,0.013234,0.87768,0.1119,53.848,43.543,62.37,52.964,24.605,59.945,20.849,43.456,36.709,43.646,48.859,41.048,16.061
380,0.24931,3631.6,4395.3,9.3074,26.896,42.103,2683.1,73.887,120.46,0.35933,80.823,49.348,2611.2,25.513,52.145,3084.4,23.069,66.218,233.54,336.65,94.912,77.307,31.988,9.0223,26.357,6.8936,19.338,1.6997,32.067,13.929,24.012,1.35,19.763,2.2572,5.0293,2.3853,0.013234,0.87768,0.1119,53.848,43.543,62.752,52.651,24.406,62.016,20.928,43.477,36.183,51.497,49.24,40.969,17.874
381,0.27789,3657.8,4422.6,9.3783,26.722,42.292,2685.4,74.709,120.48,0.34534,80.936,48.962,2613.6,25.624,49.405,3086.9,22.274,66.29,235.81,336.68,94.68,77.516,32.212,8.9952,26.092,6.9235,19.431,1.6867,32.683,13.836,23.347,1.3036,18.962,2.285,5.0938,2.34,0.03634,0.86208,0.089241,54.198,44.069,63.16,52.98,27.564,62.44,20.604,41.497,35.046,45.156,49.547,41.622,19.723
382,0.2792,3688.2,4434.0,9.4608,26.646,42.629,2684.8,74.565,120.45,0.34598,80.748,48.773,2612.9,26.684,49.499,3086.6,23.167,66.321,235.25,337.55,94.842,77.335,32.212,8.9952,26.092,6.9235,19.431,1.6867,32.683,13.836,23.347,1.3036,18.962,2.285,5.0938,2.34,0.03634,0.86208,0.089241,54.198,44.069,62.637,52.844,27.436,61.163,20.661,41.42,34.488,45.373,50.074,42.49,17.619
383,0.25755,3642.9,4429.3,9.37,26.435,42.417,2684.2,74.727,120.47,0.33633,80.535,49.846,2611.8,24.268,50.26,3085.9,22.401,66.331,237.67,337.33,94.828,77.062,31.888,8.8934,25.991,7.0764,18.92,1.7093,32.54,13.93,23.538,1.2329,18.843,2.2955,5.0203,2.342,0.03634,0.86208,0.089241,54.198,44.069,63.129,52.568,25.494,61.296,20.601,40.201,37.646,47.136,50.337,43.707,19.473
384,0.25831,3638.5,4426.1,9.4984,26.88,42.637,2684.8,74.246,120.5,0.33706,80.449,51.183,2611.6,24.396,48.116,3086.6,23.87,66.303,240.77,337.53,94.833,77.201,31.888,8.8934,25.991,7.0764,18.92,1.7093,32.54,13.93,23.538,1.2329,18.843,2.2955,5.0203,2.342,0.03634,0.86208,0.089241,54.198,44.069,63.206,52.606,25.42,60.697,20.726,40.113,41.582,42.173,50.543,45.078,15.982
385,0.28996,3589.1,4461.5,9.2964,26.67,42.134,2690.9,73.991,120.54,0.34464,80.802,49.297,2618.9,26.051,49.729,3089.4,23.807,66.325,241.62,338.66,94.749,78.04,31.551,9.0071,25.708,6.793,19.189,1.6417,32.426,13.796,24.016,1.5178,18.758,2.3342,5.071,2.3129,0.03634,0.86208,0.089241,54.198,44.069,62.602,53.369,28.747,61.935,21.288,41.798,36.03,45.907,50.947,47.116,16.059
386,0.28933,3594.2,4421.7,9.5801,26.61,42.09,2694.7,74.512,120.51,0.34848,80.894,50.109,2622.9,24.812,48.624,3094.8,22.316,66.424,240.97,339.34,94.866,77.922,31.551,9.0071,25.708,6.793,19.189,1.6417,32.426,13.796,24.016,1.5178,18.758,2.3342,5.071,2.3129,0.0070688,0.85599,0.097664,54.886,43.12,62.515,53.846,28.81,61.795,21.429,41.33,38.42,43.349,51.139,48.546,19.579
387,0.32814,3709.1,4424.9,9.4728,26.924,42.644,2698.9,73.665,120.51,0.33203,80.864,49.752,2626.7,25.102,51.375,3099.2,23.472,66.513,242.2,339.59,94.446,77.819,31.972,9.0607,26.155,7.0785,19.021,1.6765,32.201,13.79,23.582,1.2859,19.312,2.2804,4.9619,2.3732,0.0070688,0.85599,0.097664,54.886,43.12,62.974,53.102,32.365,61.554,21.588,39.812,37.37,49.715,51.351,49.328,16.819
388,0.32802,3682.6,4406.0,9.5003,26.686,42.466,2701.5,74.457,120.46,0.33369,80.863,48.18,2629.4,24.037,48.985,3102.4,22.58,66.566,244.8,340.18,94.405,77.823,31.972,9.0607,26.155,7.0785,19.021,1.6765,32.201,13.79,23.582,1.2859,19.312,2.2804,4.9619,2.3732,0.0070688,0.85599,0.097664,54.886,43.12,63.43,53.328,32.377,62.301,21.445,39.61,32.743,44.185,51.441,48.128,18.909
389,0.29234,3642.0,4408.7,9.3075,27.095,42.19,2701.7,73.604,120.41,0.3339,80.548,50.097,2629.4,24.068,49.088,3101.3,23.333,66.548,245.23,341.03,94.524,77.443,31.843,8.9113,26.018,6.9236,18.803,1.6504,32.548,13.84,23.309,1.4629,18.778,2.2867,4.929,2.3303,0.0070688,0.85599,0.097664,54.886,43.12,61.573,53.653,28.738,62.159,21.608,39.371,38.387,44.423,51.725,48.267,17.146
390,0.29069,3609.8,4425.9,9.5173,26.63,42.523,2703.5,73.943,120.33,0.33553,80.294,49.261,2632.7,26.91,48.828,3101.0,23.367,66.506,247.16,342.4,94.593,77.451,31.843,8.9113,26.018,6.9236,18.803,1.6504,32.548,13.84,23.309,1.4629,18.778,2.2867,4.929,2.3303,0.0070688,0.85599,0.097664,54.886,43.12,62.127,53.447,28.9,60.73,22.448,39.173,35.926,43.821,51.879,46.329,17.071
391,0.30916,3631.2,4476.1,9.5192,26.926,42.127,2707.8,74.451,120.35,0.33917,80.159,50.133,2636.4,25.06,49.372,3105.2,23.52,66.458,247.39,342.61,94.515,77.333,32.219,8.9346,26.237,6.9256,19.346,1.6254,33.098,13.831,23.135,1.2593,19.325,2.3117,5.0026,2.2546,0.027602,0.83914,0.091974,53.283,43.983,63.006,53.358,30.115,63.602,22.419,40.067,38.49,45.08,52.075,45.774,16.718
392,0.30807,3640.4,4433.6,9.4136,27.13,42.386,2709.5,73.792,120.31,0.33419,79.977,50.813,2639.5,24.911,51.971,3106.2,23.335,66.366,249.96,343.45,94.428,77.525,32.219,8.9346,26.237,6.9256,19.346,1.6254,33.098,13.831,23.135,1.2593,19.325,2.3117,5.0026,2.2546,0.027602,0.83914,0.091974,53.283,43.983,62.846,53.867,30.223,61.664,22.792,40.674,40.492,51.095,52.13,44.88,17.153
393,0.27127,3645.2,4428.6,9.507,26.766,42.433,2714.8,73.473,120.33,0.34162,80.213,49.732,2644.4,24.189,51.754,3109.3,22.296,66.333,247.47,344.12,94.45,77.542,32.522,8.902,26.131,6.7199,18.658,1.6683,33.009,13.546,23.477,1.3114,18.77,2.3029,4.9246,2.2925,0.027602,0.83914,0.091974,53.283,43.983,62.706,52.543,27.017,61.165,23.184,39.547,37.312,50.594,52.635,44.852,19.596
394,0.27318,3659.5,4416.0,9.4565,26.774,42.452,2714.8,73.588,120.34,0.33543,79.893,51.349,2644.0,26.908,49.736,3107.9,22.5,66.34,253.41,345.19,94.408,76.946,32.522,8.902,26.131,6.7199,18.658,1.6683,33.009,13.546,23.477,1.3114,18.77,2.3029,4.9246,2.2925,0.027602,0.83914,0.091974,53.283,43.983,62.461,52.694,26.83,63.586,23.167,40.301,42.07,45.923,52.386,45.327,19.156
395,0.24126,3733.4,4532.0,9.5411,26.975,42.336,2716.3,73.924,120.3,0.30652,79.763,50.119,2647.0,23.524,49.094,3109.3,22.693,66.293,253.35,345.66,94.326,76.993,32.874,8.8724,26.149,6.6888,18.997,1.6768,33.046,13.871,24.116,1.0733,18.152,2.2748,4.8419,2.307,0.027602,0.83914,0.091974,53.283,43.983,63.05,52.956,23.833,61.647,23.471,35.978,38.451,44.436,52.676,44.36,18.704
396,0.24144,3693.1,4463.3,9.6844,26.767,42.645,2717.3,73.651,120.34,0.3085,79.62,48.936,2647.0,26.376,50.815,3111.8,23.499,66.224,254.31,346.29,94.338,77.112,32.874,8.8724,26.149,6.6888,18.997,1.6768,33.046,13.871,24.116,1.0733,18.152,2.2748,4.8419,2.307,0.020029,0.80828,0.10107,54.138,44.341,63.743,53.779,23.815,61.507,23.105,35.737,34.968,48.421,52.47,44.02,16.801
397,0.20184,3730.3,4453.1,9.4117,26.877,42.619,2719.2,74.619,120.34,0.34087,79.744,50.415,2649.0,26.016,49.206,3111.0,22.857,66.182,253.97,345.9,94.169,77.249,32.125,8.7248,26.044,6.8337,18.604,1.6936,33.561,13.796,23.702,1.409,17.976,2.2349,4.8286,2.2598,0.020029,0.80828,0.10107,54.138,44.341,63.544,53.059,19.97,62.584,23.8,40.327,39.322,44.696,52.612,43.898,18.308
398,0.20176,3698.8,4470.6,9.5174,26.89,42.792,2718.9,74.302,120.35,0.34428,79.757,49.741,2649.3,24.37,48.916,3110.4,23.363,66.228,253.71,346.51,94.259,77.432,32.125,8.7248,26.044,6.8337,18.604,1.6936,33.561,13.796,23.702,1.409,17.976,2.2349,4.8286,2.2598,0.020029,0.80828,0.10107,54.138,44.341,64.085,52.849,19.978,62.268,23.798,39.91,37.338,44.025,52.742,43.185,17.092
399,0.27424,3693.4,4457.2,9.5484,26.648,42.718,2719.6,75.169,120.26,0.33287,79.696,49.979,2650.0,25.68,49.637,3112.6,22.376,66.224,252.28,346.64,94.129,77.232,32.68,8.7998,26.328,6.9413,18.059,1.6721,33.163,13.721,24.066,1.2502,18.064,2.2588,4.7623,2.2782,0.020029,0.80828,0.10107,54.138,44.341,63.021,53.971,26.459,61.781,23.291,39.298,38.037,45.693,52.976,40.652,19.448
400,0.26992,3682.4,4462.9,9.4718,26.842,42.083,2721.2,73.589,120.21,0.33419,79.427,50.414,2650.8,26.35,49.551,3112.8,22.421,66.189,253.56,347.04,94.38,77.277,32.68,8.7998,26.328,6.9413,18.059,1.6721,33.163,13.721,24.066,1.2502,18.064,2.2588,4.7623,2.2782,0.020029,0.80828,0.10107,54.138,44.341,63.21,53.902,26.883,61.006,23.714,39.137,39.319,45.494,52.973,37.467,19.351
401,0.21609,3636.9,4525.0,9.4235,26.867,42.475,2723.9,75.249,120.25,0.32715,79.419,50.774,2654.1,24.843,50.706,3114.3,21.84,66.139,252.48,347.35,94.249,77.293,32.436,8.9515,26.145,7.095,18.112,1.6649,33.948,13.929,24.138,1.2495,18.29,2.2816,4.7329,2.275,0.027325,0.80121,0.10774,54.216,43.269,63.044,54.57,21.179,63.009,23.985,37.916,40.378,48.168,52.37,36.689,20.736
402,0.21813,3641.6,4571.4,9.553,26.833,42.373,2725.3,74.586,120.33,0.32271,79.442,50.544,2654.8,25.056,50.961,3116.7,22.996,66.076,251.75,347.32,94.476,77.201,32.436,8.9515,26.145,7.095,18.112,1.6649,33.948,13.929,24.138,1.2495,18.29,2.2816,4.7329,2.275,0.027325,0.80121,0.10774,54.216,43.269,62.964,54.015,20.979,60.175,23.807,38.459,39.701,48.759,52.197,37.412,17.999
403,0.23603,3588.9,4504.9,9.332,26.825,42.259,2727.5,74.891,120.32,0.35193,79.471,48.909,2657.9,26.54,49.297,3116.8,23.468,66.074,250.57,347.59,94.516,77.26,32.743,8.9241,26.518,6.8135,18.6,1.6109,33.792,13.806,24.421,1.1206,18.003,2.2329,4.8817,2.261,0.027325,0.80121,0.10774,54.216,43.269,62.394,54.797,23.096,63.397,24.343,40.464,34.889,44.908,52.064,36.022,16.872
404,0.23567,3623.3,4555.9,9.4679,26.595,42.679,2729.6,74.948,120.37,0.34973,79.481,48.433,2659.8,24.122,49.483,3119.0,23.02,66.059,248.44,347.88,94.412,77.129,32.743,8.9241,26.518,6.8135,18.6,1.6109,33.792,13.806,24.421,1.1206,18.003,2.2329,4.8817,2.261,0.027325,0.80121,0.10774,54.216,43.269,61.802,54.188,23.132,61.115,24.206,40.732,33.49,45.338,52.015,37.624,17.951
405,0.20265,3700.2,4456.8,9.496,27.171,42.261,2730.5,73.583,120.37,0.33481,79.415,51.343,2661.1,24.638,50.901,3119.0,23.182,66.01,248.13,348.26,94.71,77.371,32.674,8.7467,26.931,6.7248,18.206,1.6487,34.008,13.587,24.191,1.3556,17.931,2.268,4.7197,2.3135,0.027325,0.80121,0.10774,54.216,43.269,62.88,54.248,19.716,64.071,24.559,39.313,42.052,48.62,51.806,36.939,17.551
406,0.20075,3679.6,4512.3,9.539,26.561,42.402,2729.4,75.045,120.39,0.33728,79.434,50.797,2660.1,25.995,50.059,3120.5,23.351,65.991,247.09,347.67,94.144,77.233,32.674,8.7467,26.931,6.7248,18.206,1.6487,34.008,13.587,24.191,1.3556,17.931,2.268,4.7197,2.3135,0.033237,0.80378,0.09361,53.153,43.617,63.234,53.583,19.903,59.747,24.053,39.012,40.446,46.671,51.426,37.423,17.161
407,0.20187,3720.2,4538.8,9.5579,26.885,42.04,2732.9,74.596,120.44,0.31022,79.558,49.925,2662.4,25.053,52.299,3122.8,22.846,65.971,247.62,348.23,94.513,77.238,32.571,8.9815,26.369,6.8189,18.506,1.6541,33.827,13.782,24.37,1.1264,17.74,2.2561,4.768,2.2981,0.033237,0.80378,0.09361,53.153,43.617,63.42,54.294,20.049,64.717,24.219,36.262,37.879,51.854,51.042,39.297,18.351
408,0.20486,3692.3,4499.5,9.5177,27.071,42.348,2731.0,75.171,120.42,0.31328,79.422,49.262,2661.5,24.025,49.459,3121.7,22.613,65.951,245.81,347.82,94.053,77.151,32.571,8.9815,26.369,6.8189,18.506,1.6541,33.827,13.782,24.37,1.1264,17.74,2.2561,4.768,2.2981,0.033237,0.80378,0.09361,53.153,43.617,63.901,54.764,19.755,61.653,24.369,35.89,35.927,45.282,50.864,37.284,18.918
409,0.20798,3653.6,4526.7,9.616,26.971,42.191,2728.8,75.342,120.49,0.33345,79.31,48.935,2659.4,25.242,49.548,3119.5,22.332,65.915,244.73,347.8,94.558,77.206,33.217,8.8389,26.329,6.8127,18.425,1.669,34.072,13.75,24.641,1.1747,17.755,2.2344,4.71,2.2488,0.033237,0.80378,0.09361,53.153,43.617,63.845,53.773,20.519,60.876,24.228,38.45,34.965,45.488,50.628,38.898,19.593
410,0.2081,3694.2,4496.3,9.4742,26.852,42.711,2731.5,75.107,120.39,0.33477,79.641,48.919,2662.3,23.229,48.526,3121.0,23.286,65.887,243.34,347.63,94.295,77.665,33.217,8.8389,26.329,6.8127,18.425,1.669,34.072,13.75,24.641,1.1747,17.755,2.2344,4.71,2.2488,0.033237,0.80378,0.09361,53.153,43.617,63.146,54.137,20.507,61.941,24.413,38.289,34.919,43.122,50.417,36.99,17.279
411,0.13678,3702.1,4494.0,9.2608,27.14,42.294,2730.6,75.64,120.47,0.32451,79.683,51.702,2661.2,23.501,50.876,3120.1,21.619,65.929,243.05,347.68,94.357,77.352,32.469,8.6545,26.72,6.907,17.817,1.6793,34.055,13.85,24.445,1.0321,18.082,2.2336,4.7472,2.2995,0.03703,0.7938,0.09349,53.432,43.773,63.127,54.417,13.795,64.466,24.376,38.587,43.108,48.562,50.111,39.667,21.24
412,0.13694,3702.3,4537.2,9.3647,26.964,42.167,2729.3,75.507,120.4,0.32708,79.688,50.278,2659.3,26.481,49.202,3117.8,23.026,65.929,242.49,347.27,94.559,77.429,32.469,8.6545,26.72,6.907,17.817,1.6793,34.055,13.85,24.445,1.0321,18.082,2.2336,4.7472,2.2995,0.03703,0.7938,0.09349,53.432,43.773,63.124,53.899,13.779,61.86,24.192,38.274,38.917,44.687,49.825,38.467,17.887
413,0.20499,3665.6,4607.5,9.2849,27.061,42.468,2725.1,73.965,120.43,0.33516,79.402,50.141,2654.7,22.491,48.227,3118.0,23.729,65.925,241.31,346.84,94.434,76.629,32.518,8.9525,26.809,6.9988,18.12,1.6192,33.486,13.739,24.673,1.1714,17.492,2.2582,4.739,2.1641,0.03703,0.7938,0.09349,53.432,43.773,62.949,54.66,19.968,61.693,23.622,39.951,38.515,42.43,49.596,39.016,16.29
414,0.20635,3660.8,4561.0,9.4718,26.956,42.214,2725.3,75.922,120.42,0.33708,79.324,48.305,2655.6,23.611,51.892,3116.2,22.466,65.81,239.75,346.63,94.572,76.973,32.518,8.9525,26.809,6.9988,18.12,1.6192,33.486,13.739,24.673,1.1714,17.492,2.2582,4.739,2.1641,0.03703,0.7938,0.09349,53.432,43.773,63.031,55.217,19.834,60.167,23.902,39.716,33.113,50.913,49.411,38.845,19.293
415,0.19777,3665.9,4534.3,9.3608,26.943,42.518,2726.9,74.688,120.44,0.32837,79.31,49.591,2655.7,26.141,50.673,3117.6,22.971,65.721,240.16,346.29,94.697,77.234,32.961,8.794,27.271,6.719,18.157,1.6476,33.352,13.922,24.667,1.3531,17.562,2.2098,4.7923,2.2657,0.03703,0.7938,0.09349,53.432,43.773,62.072,54.93,19.131,60.804,23.731,37.765,36.896,48.092,49.051,39.486,18.088
416,0.19542,3623.7,4557.0,9.3896,26.808,42.429,2730.4,75.005,120.41,0.32558,79.682,49.24,2661.1,24.111,50.632,3120.0,23.511,65.726,237.45,346.21,94.584,77.786,32.961,8.794,27.271,6.719,18.157,1.6476,33.352,13.922,24.667,1.3531,17.562,2.2098,4.7923,2.2657,0.030577,0.7789,0.086338,53.632,43.731,62.797,54.658,19.363,64.444,24.207,38.106,35.865,47.996,48.648,39.605,16.751
417,0.14434,3698.0,4557.2,9.4837,26.626,42.202,2732.2,75.413,120.44,0.34503,79.985,48.807,2662.8,25.556,48.691,3123.8,22.54,65.791,236.22,345.79,94.509,77.595,32.781,8.8929,26.765,6.8447,17.983,1.6343,33.461,13.941,24.82,1.0871,17.696,2.2635,4.6826,2.2065,0.030577,0.7789,0.086338,53.632,43.731,63.995,54.672,14.814,59.232,23.789,40.637,34.59,43.504,48.287,39.664,19.026
418,0.14649,3705.9,4593.4,9.5267,26.802,42.606,2727.3,75.832,120.4,0.34356,79.695,51.79,2657.0,24.81,48.397,3121.4,22.302,65.802,231.57,344.81,94.51,76.988,32.781,8.8929,26.765,6.8447,17.983,1.6343,33.461,13.941,24.82,1.0871,17.696,2.2635,4.6826,2.2065,0.030577,0.7789,0.086338,53.632,43.731,63.858,54.239,14.603,60.645,23.273,40.817,43.369,42.824,48.231,38.367,19.638
419,0.15938,3666.6,4603.1,9.301,27.158,42.495,2725.1,75.113,120.41,0.34733,79.486,49.065,2654.3,23.886,48.74,3117.9,23.316,65.694,234.7,344.98,94.442,77.027,32.077,8.7842,27.11,6.6767,18.238,1.6419,33.354,13.567,24.382,1.1498,17.844,2.2422,4.8057,2.1583,0.030577,0.7789,0.086338,53.632,43.731,63.528,54.666,15.376,61.428,23.721,41.025,35.348,43.617,47.491,39.072,17.246
420,0.15776,3669.5,4570.5,9.2091,27.082,42.391,2724.3,74.597,120.41,0.34636,79.53,49.676,2653.9,26.295,49.91,3117.0,22.456,65.623,233.7,344.56,94.626,77.027,32.077,8.7842,27.11,6.6767,18.238,1.6419,33.354,13.567,24.382,1.1498,17.844,2.2422,4.8057,2.1583,0.030577,0.7789,0.086338,53.632,43.731,63.477,55.057,15.536,61.809,23.661,41.144,37.148,46.327,47.121,39.181,19.294
421,0.22326,3724.6,4574.8,9.3285,27.228,42.802,2723.9,74.79,120.45,0.30844,79.57,50.689,2654.0,26.861,49.81,3119.4,23.057,65.56,227.97,344.37,94.529,77.237,32.182,9.0693,27.285,7.0321,17.963,1.6409,33.029,13.835,24.945,1.169,17.496,2.2845,4.6358,2.2274,0.011895,0.79619,0.09292,53.439,43.734,64.116,54.494,21.985,61.817,23.252,35.648,40.128,46.094,46.705,40.568,17.853
422,0.22263,3730.8,4594.5,9.1673,26.892,42.411,2725.2,75.544,120.5,0.30669,79.686,50.492,2654.4,23.616,50.384,3118.8,22.514,65.509,228.07,343.38,94.448,76.833,32.182,9.0693,27.285,7.0321,17.963,1.6409,33.029,13.835,24.945,1.169,17.496,2.2845,4.6358,2.2274,0.011895,0.79619,0.09292,53.439,43.734,64.01,54.258,22.047,62.428,23.405,35.862,39.549,47.424,46.036,42.586,19.178
423,0.21497,3613.1,4554.6,9.243,27.308,42.186,2721.0,75.75,120.46,0.33613,79.519,52.584,2649.4,25.744,49.909,3115.5,23.129,65.438,224.48,343.22,94.672,76.953,31.741,8.8077,26.949,6.8111,18.487,1.6582,33.021,13.747,24.619,1.3871,17.684,2.236,4.715,2.1508,0.011895,0.79619,0.09292,53.439,43.734,62.944,55.524,20.918,61.247,23.04,39.274,45.704,46.324,45.698,42.593,17.726
424,0.21362,3653.4,4603.1,9.3598,26.95,42.199,2722.0,75.411,120.46,0.3349,79.659,50.044,2651.3,23.822,49.527,3116.1,23.823,65.339,223.9,343.17,94.758,77.448,31.741,8.8077,26.949,6.8111,18.487,1.6582,33.021,13.747,24.619,1.3871,17.684,2.236,4.715,2.1508,0.011895,0.79619,0.09292,53.439,43.734,62.25,54.942,21.051,60.793,23.319,39.424,38.23,45.438,45.098,42.491,16.047
425,0.25889,3672.0,4561.1,9.339,26.629,42.542,2724.2,75.232,120.44,0.32426,79.882,48.96,2653.1,25.304,49.767,3119.5,21.865,65.333,221.28,342.58,94.557,77.373,32.228,8.901,26.806,7.153,18.348,1.6151,33.049,13.83,24.87,1.2006,18.21,2.23,4.791,2.2984,0.011895,0.79619,0.09292,53.439,43.734,63.832,54.252,25.464,58.645,22.751,38.313,35.041,45.995,44.678,42.498,20.686
426,0.26041,3723.0,4567.4,9.3404,26.78,42.552,2723.3,75.658,120.42,0.32456,79.815,47.636,2652.4,26.58,51.139,3120.6,22.367,65.338,217.95,342.61,94.615,77.251,32.228,8.901,26.806,7.153,18.348,1.6151,33.049,13.83,24.87,1.2006,18.21,2.23,4.791,2.2984,0.018423,0.81819,0.087716,54.381,43.185,62.955,54.176,25.315,61.051,22.692,38.277,31.143,49.171,44.675,42.861,19.5
427,0.21492,3615.7,4533.6,9.4332,26.9,42.281,2722.6,75.11,120.4,0.33747,79.819,50.999,2651.0,25.298,50.327,3118.1,22.986,65.281,217.1,342.33,94.634,77.021,31.844,8.8775,27.479,6.9603,18.697,1.629,32.429,13.987,25.054,1.2682,17.868,2.2624,4.778,2.1892,0.018423,0.81819,0.087716,54.381,43.185,61.707,54.984,20.935,59.822,22.831,38.886,41.041,47.291,44.256,42.722,18.047
428,0.2157,3592.0,4538.6,9.2841,26.904,42.412,2720.6,76.124,120.37,0.33154,79.543,49.89,2649.4,25.295,49.936,3114.9,22.906,65.175,217.85,342.46,94.921,76.811,31.844,8.8775,27.479,6.9603,18.697,1.629,32.429,13.987,25.054,1.2682,17.868,2.2624,4.778,2.1892,0.018423,0.81819,0.087716,54.381,43.185,62.115,54.923,20.859,60.294,22.912,39.61,37.777,46.387,43.7,42.342,18.276
429,0.25096,3627.6,4535.8,9.2299,26.961,42.334,2720.4,74.92,120.41,0.34934,79.536,49.034,2649.8,26.929,49.674,3115.9,23.621,65.055,215.33,342.5,94.792,77.314,32.138,9.0062,26.135,6.7646,18.599,1.6554,32.507,13.741,24.774,1.3157,17.981,2.2292,4.8081,2.2348,0.018423,0.81819,0.087716,54.381,43.185,63.028,54.144,25.002,62.166,22.739,41.745,35.256,45.78,43.441,43.186,16.56
430,0.25379,3650.7,4546.5,9.3282,26.919,42.094,2724.0,75.34,120.37,0.34992,79.809,49.251,2653.3,23.646,49.331,3117.7,23.67,65.008,213.57,342.1,94.804,77.376,32.138,9.0062,26.135,6.7646,18.599,1.6554,32.507,13.741,24.774,1.3157,17.981,2.2292,4.8081,2.2348,0.018423,0.81819,0.087716,54.381,43.185,62.631,54.016,24.724,60.377,23.186,41.675,35.897,44.987,43.113,41.969,16.422
431,0.22747,3664.8,4517.1,9.3707,26.739,42.686,2723.4,75.846,120.44,0.32126,79.853,49.813,2653.3,23.952,49.579,3120.5,23.097,65.023,213.0,342.27,94.537,77.158,31.787,9.0879,27.093,6.7259,18.386,1.6379,32.621,13.75,24.672,1.2277,18.055,2.2606,4.7521,2.2861,0.011611,0.81666,0.092751,54.112,43.712,64.122,54.628,22.124,62.574,22.739,38.668,37.549,45.559,43.19,43.947,17.789
432,0.22529,3677.0,4567.5,9.3897,26.82,42.259,2720.9,75.516,120.39,0.32468,79.775,50.958,2649.6,24.948,51.087,3118.9,24.253,64.989,213.77,341.67,94.565,77.239,31.787,9.0879,27.093,6.7259,18.386,1.6379,32.621,13.75,24.672,1.2277,18.055,2.2606,4.7521,2.2861,0.011611,0.81666,0.092751,54.112,43.712,63.913,54.026,22.338,58.524,22.299,38.251,40.918,49.05,42.859,42.696,15.039
433,0.26361,3674.5,4556.6,9.2244,26.926,42.748,2720.5,75.347,120.38,0.32515,79.789,51.138,2649.2,25.413,50.25,3117.9,22.086,64.977,215.41,341.11,94.478,76.929,31.871,8.7388,27.109,6.8632,18.592,1.6537,32.67,13.672,24.81,1.2155,18.318,2.2506,4.7381,2.3278,0.011611,0.81666,0.092751,54.112,43.712,64.424,54.725,25.701,58.909,22.438,38.308,41.449,47.113,42.453,42.891,20.215
434,0.26213,3716.5,4558.5,9.3616,26.547,42.486,2717.7,75.568,120.34,0.32044,79.526,51.081,2645.6,24.416,49.641,3115.3,22.631,64.905,212.82,341.31,94.466,76.776,31.871,8.7388,27.109,6.8632,18.592,1.6537,32.67,13.672,24.81,1.2155,18.318,2.2506,4.7381,2.3278,0.011611,0.81666,0.092751,54.112,43.712,63.702,54.702,25.847,59.594,22.282,38.883,41.282,45.703,42.427,41.223,18.951
435,0.25813,3687.9,4529.2,9.212,26.797,42.593,2718.2,75.366,120.33,0.31235,79.776,49.129,2647.6,25.269,49.869,3115.7,21.35,64.833,211.85,340.88,94.52,77.723,32.14,8.7083,26.978,6.8631,18.489,1.6605,32.81,13.872,24.544,1.4735,18.25,2.2426,4.7274,2.216,0.011611,0.81666,0.092751,54.112,43.712,63.071,54.595,25.388,62.015,22.429,37.616,35.536,46.231,42.259,40.031,21.927
436,0.25942,3720.4,4567.8,9.3318,27.063,42.722,2717.2,76.345,120.29,0.31344,79.716,50.012,2644.7,26.715,49.834,3115.4,23.949,64.815,209.61,340.67,94.56,76.889,32.14,8.7083,26.978,6.8631,18.489,1.6605,32.81,13.872,24.544,1.4735,18.25,2.2426,4.7274,2.216,0.028572,0.84033,0.10416,52.762,43.974,62.513,54.134,25.261,60.444,22.244,37.482,38.135,46.149,42.131,38.422,15.815
