sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
686,0.75818,3693.9,4393.3,8.8034,26.678,42.17,2691.9,75.278,120.43,0.32014,80.612,50.786,2619.8,24.229,50.432,3090.2,22.655,67.808,266.17,338.72,94.653,77.658,31.894,8.949,25.981,6.8691,18.743,1.7386,32.643,13.989,24.206,1.4865,18.785,2.3477,4.982,2.2584,0.035064,0.82288,0.099514,53.43,43.84,63.673,53.239,74.546,56.271,21.618,38.599,40.413,47.533,57.648,41.226,18.737
687,0.78332,3695.2,4532.4,8.8839,26.964,42.043,2690.7,75.02,120.42,0.33601,80.689,50.224,2619.1,22.891,50.122,3091.6,22.396,67.901,265.12,338.02,94.523,77.543,32.059,8.8968,26.033,6.9508,19.325,1.7234,32.738,13.945,23.495,1.2594,19.038,2.3433,4.9013,2.4076,0.035064,0.82288,0.099514,53.43,43.84,62.582,53.244,77.161,58.075,21.246,39.99,38.759,46.816,57.81,41.179,19.345
688,0.784,3694.7,4480.0,8.8657,27.045,41.949,2690.6,75.27,120.41,0.33278,80.594,49.617,2618.7,25.699,49.754,3091.4,23.235,67.911,265.06,337.96,94.684,77.472,32.059,8.8968,26.033,6.9508,19.325,1.7234,32.738,13.945,23.495,1.2594,19.038,2.3433,4.9013,2.4076,0.035064,0.82288,0.099514,53.43,43.84,62.59,53.872,77.093,58.295,21.104,40.385,36.972,45.964,57.883,41.377,17.359
689,0.76851,3648.5,4416.2,8.9179,26.938,41.932,2691.8,74.435,120.39,0.33188,80.793,50.49,2620.2,26.508,47.411,3091.4,21.605,67.945,263.74,338.19,94.58,77.801,31.986,8.8676,26.197,6.9084,18.601,1.7094,32.77,13.656,23.49,1.4657,19.14,2.3573,4.9609,2.3808,0.035064,0.82288,0.099514,53.43,43.84,62.643,53.163,75.912,54.832,21.501,39.533,39.542,40.542,58.067,41.033,21.186
690,0.76751,3635.9,4421.5,8.8452,27.053,42.119,2689.8,75.463,120.37,0.33211,80.581,50.28,2617.2,25.451,48.686,3092.5,22.257,67.965,265.29,338.44,94.741,77.093,31.986,8.8676,26.197,6.9084,18.601,1.7094,32.77,13.656,23.49,1.4657,19.14,2.3573,4.9609,2.3808,0.035064,0.82288,0.099514,53.43,43.84,62.859,53.099,76.01,58.648,21.191,39.506,38.925,43.493,57.994,40.732,19.69
691,0.77871,3658.9,4489.5,8.834,26.562,42.318,2692.2,74.258,120.4,0.29873,80.47,50.631,2620.1,23.957,51.766,3090.9,23.654,67.929,262.13,338.88,94.666,77.135,32.06,8.8218,26.73,6.9193,19.108,1.6968,32.597,14.049,23.442,1.1888,19.036,2.367,4.9328,2.2922,0.027808,0.85262,0.11176,53.708,43.954,62.79,54.031,76.625,59.979,21.287,35.814,39.958,50.621,57.847,40.914,16.39
692,0.7783,3676.9,4501.8,8.7967,26.833,42.213,2694.6,74.603,120.42,0.29751,80.545,50.876,2622.8,25.809,51.045,3093.7,25.148,67.854,261.17,338.64,94.799,77.443,32.06,8.8218,26.73,6.9193,19.108,1.6968,32.597,14.049,23.442,1.1888,19.036,2.367,4.9328,2.2922,0.027808,0.85262,0.11176,53.708,43.954,62.481,53.883,76.665,57.367,21.495,35.963,40.678,48.953,57.789,41.058,12.816
693,0.77301,3668.7,4471.3,8.8341,27.198,42.087,2695.3,74.239,120.38,0.3413,80.633,51.247,2623.8,28.407,51.328,3094.6,24.368,67.851,259.02,339.37,94.57,77.558,31.994,9.0771,25.858,6.8818,19.07,1.7397,32.679,13.896,23.602,1.3864,18.97,2.3831,5.0535,2.2401,0.027808,0.85262,0.11176,53.708,43.954,62.496,52.993,76.119,57.69,21.881,41.195,41.77,49.608,57.833,40.551,14.645
694,0.77518,3645.6,4429.1,8.8129,26.94,42.563,2695.8,75.06,120.41,0.34339,80.656,50.706,2624.0,24.159,50.26,3094.6,23.555,67.896,261.21,339.5,94.643,77.298,31.994,9.0771,25.858,6.8818,19.07,1.7397,32.679,13.896,23.602,1.3864,18.97,2.3831,5.0535,2.2401,0.027808,0.85262,0.11176,53.708,43.954,62.894,53.498,75.906,56.253,21.621,40.939,40.179,47.136,57.49,40.892,16.58
695,0.78109,3638.6,4426.7,8.9247,26.738,42.414,2694.0,75.045,120.4,0.32663,80.503,48.802,2622.0,25.919,48.047,3095.3,22.312,67.846,261.44,339.2,94.698,77.662,31.467,8.9659,25.843,7.037,18.915,1.7703,33.032,13.923,22.965,1.2369,18.783,2.3718,4.8725,2.2837,0.027808,0.85262,0.11176,53.708,43.954,63.326,53.565,76.902,57.538,21.193,39.11,34.575,42.014,57.323,41.125,19.51
696,0.77986,3659.5,4423.4,8.6966,26.678,42.019,2694.1,75.388,120.38,0.32424,80.43,50.728,2622.0,25.148,49.933,3095.0,23.745,67.814,261.98,339.1,94.646,77.192,31.467,8.9659,25.843,7.037,18.915,1.7703,33.032,13.923,22.965,1.2369,18.783,2.3718,4.8725,2.2837,0.0067838,0.84682,0.10269,54.113,44.061,62.966,53.604,77.022,60.317,21.137,39.402,40.243,46.378,57.896,41.3,16.143
697,0.83652,3604.1,4519.7,8.785,26.932,42.146,2696.6,75.656,120.43,0.3294,80.363,50.195,2625.2,25.626,51.562,3095.1,22.951,67.782,263.79,340.3,94.774,77.268,32.084,9.0219,26.143,6.8436,19.036,1.7237,32.982,13.74,23.547,1.3389,18.989,2.3692,4.8199,2.3547,0.0067838,0.84682,0.10269,54.113,44.061,62.485,52.798,82.411,59.095,21.914,39.609,38.673,50.148,57.926,41.51,18.036
698,0.83796,3629.1,4487.3,8.7741,27.492,41.86,2699.0,74.889,120.39,0.33121,80.381,50.816,2627.5,24.595,51.337,3096.7,22.687,67.793,264.17,340.71,94.677,77.592,32.084,9.0219,26.143,6.8436,19.036,1.7237,32.982,13.74,23.547,1.3389,18.989,2.3692,4.8199,2.3547,0.0067838,0.84682,0.10269,54.113,44.061,62.055,53.185,82.27,58.123,22.278,39.388,40.501,49.629,58.082,40.989,18.641
699,0.78275,3652.0,4443.6,8.8496,27.211,42.548,2700.1,74.018,120.41,0.31172,80.373,51.488,2627.9,25.296,50.428,3098.3,24.038,67.786,265.12,340.89,94.639,77.415,32.23,8.8427,26.002,6.7069,18.897,1.7141,33.289,13.876,23.289,1.3969,18.45,2.3978,4.8967,2.3993,0.0067838,0.84682,0.10269,54.113,44.061,63.302,53.377,76.806,58.071,22.009,36.879,42.478,47.523,58.187,41.53,15.446
700,0.78081,3669.2,4442.7,8.8608,26.882,42.277,2702.1,75.271,120.42,0.30846,80.505,48.969,2630.8,26.012,47.426,3100.5,23.186,67.824,265.39,341.44,94.543,77.576,32.23,8.8427,26.002,6.7069,18.897,1.7141,33.289,13.876,23.289,1.3969,18.45,2.3978,4.8967,2.3993,0.0067838,0.84682,0.10269,54.113,44.061,63.006,53.388,76.997,57.632,21.904,37.276,35.065,40.578,58.35,41.841,17.441
701,0.76775,3728.1,4471.1,8.8462,26.591,42.307,2702.2,75.557,120.42,0.32726,80.488,48.831,2630.9,24.807,50.377,3100.5,22.262,67.865,265.59,341.4,94.446,77.332,32.365,8.9839,26.138,6.5686,18.713,1.7552,33.03,13.951,23.407,1.3987,18.927,2.3792,4.9085,2.3372,0.037942,0.84685,0.097928,53.352,43.459,63.292,53.356,75.573,57.609,21.907,38.601,34.66,47.405,58.395,41.598,19.646
702,0.76958,3699.5,4484.2,8.8652,26.822,42.398,2700.2,75.451,120.41,0.32617,80.307,51.352,2628.9,24.576,49.038,3097.1,23.458,67.86,265.91,341.29,94.48,77.183,32.365,8.9839,26.138,6.5686,18.713,1.7552,33.03,13.951,23.407,1.3987,18.927,2.3792,4.9085,2.3372,0.037942,0.84685,0.097928,53.352,43.459,63.784,53.2,75.392,58.318,21.959,38.734,42.078,44.308,58.499,41.253,16.821
703,0.75441,3748.5,4495.7,8.776,26.589,42.095,2700.0,73.536,120.43,0.33077,80.33,48.709,2629.3,25.246,47.613,3097.1,23.298,67.834,266.58,341.79,94.24,77.493,32.194,8.8115,26.538,6.865,18.691,1.706,32.983,13.837,23.416,1.1126,18.277,2.3488,4.8668,2.4119,0.037942,0.84685,0.097928,53.352,43.459,64.385,53.508,74.083,58.179,21.969,40.329,34.299,41.009,58.575,41.933,17.18
704,0.75012,3722.7,4503.5,8.816,26.944,42.577,2698.7,75.121,120.41,0.33302,80.416,51.193,2627.1,25.783,52.264,3097.3,23.108,67.858,266.63,341.21,94.356,77.238,32.194,8.8115,26.538,6.865,18.691,1.706,32.983,13.837,23.416,1.1126,18.277,2.3488,4.8668,2.4119,0.037942,0.84685,0.097928,53.352,43.459,64.828,53.415,74.505,58.586,22.021,40.054,41.612,51.774,58.703,41.866,17.642
705,0.76925,3678.3,4465.8,8.8628,26.789,42.292,2695.7,75.587,120.35,0.32553,80.284,48.698,2624.3,23.844,51.125,3095.0,22.867,67.871,268.18,340.59,94.312,76.966,32.15,9.0691,26.237,6.7046,19.06,1.7338,32.858,13.716,23.287,1.355,18.589,2.3473,4.8808,2.3507,0.037942,0.84685,0.097928,53.352,43.459,63.148,53.933,75.693,57.314,21.606,38.014,34.269,49.137,58.698,41.206,18.238
706,0.772,3664.1,4445.2,8.8617,27.296,42.645,2696.5,74.11,120.41,0.32164,80.254,49.445,2624.7,24.79,48.649,3094.0,23.823,67.846,268.29,341.56,94.704,77.627,32.15,9.0691,26.237,6.7046,19.06,1.7338,32.858,13.716,23.287,1.355,18.589,2.3473,4.8808,2.3507,0.016451,0.83675,0.087571,53.58,43.673,63.392,54.18,75.423,59.117,22.178,38.488,36.467,43.408,58.842,40.983,15.927
707,0.77358,3700.4,4429.8,8.8373,27.028,42.625,2699.0,74.376,120.38,0.31076,80.48,51.585,2628.1,24.357,48.83,3096.0,23.887,67.905,269.81,341.14,94.327,77.23,32.099,8.8331,26.496,6.9749,18.805,1.7397,32.93,13.696,23.325,1.4012,18.607,2.3533,4.9471,2.3665,0.016451,0.83675,0.087571,53.58,43.673,64.266,53.441,76.138,59.462,22.136,36.519,42.766,43.826,58.844,41.708,15.792
708,0.77598,3724.6,4432.5,8.8863,26.988,42.437,2698.2,75.039,120.41,0.30758,80.385,51.745,2627.5,25.683,49.577,3096.2,22.899,67.914,267.35,341.28,94.478,77.78,32.099,8.8331,26.496,6.9749,18.805,1.7397,32.93,13.696,23.325,1.4012,18.607,2.3533,4.9471,2.3665,0.016451,0.83675,0.087571,53.58,43.673,63.85,53.409,75.902,58.144,22.044,36.907,43.234,45.555,59.203,41.522,18.102
709,0.78036,3649.5,4511.5,8.9808,26.624,42.775,2699.8,75.224,120.38,0.30442,80.535,49.423,2628.9,26.525,49.818,3097.0,23.204,67.982,267.38,341.4,94.429,77.507,32.105,8.9096,26.104,6.967,18.711,1.6907,32.922,13.763,23.674,1.2425,18.777,2.3307,4.9247,2.3565,0.016451,0.83675,0.087571,53.58,43.673,62.812,53.065,76.574,57.838,22.118,36.573,36.403,46.112,59.335,41.294,17.378
710,0.77879,3618.1,4485.3,8.8245,26.823,41.739,2700.9,75.09,120.4,0.30718,80.489,51.168,2629.9,25.69,51.184,3097.0,23.283,68.028,269.48,341.89,94.528,77.591,32.105,8.9096,26.104,6.967,18.711,1.6907,32.922,13.763,23.674,1.2425,18.777,2.3307,4.9247,2.3565,0.016451,0.83675,0.087571,53.58,43.673,63.352,53.379,76.728,58.184,22.19,36.236,41.537,49.274,59.282,41.142,17.182
711,0.78027,3632.6,4512.1,8.7865,27.067,42.457,2701.8,74.149,120.38,0.31062,80.573,49.817,2630.3,25.716,50.006,3099.0,21.73,68.055,269.3,341.94,94.523,77.525,32.112,8.8447,26.046,6.919,18.517,1.7104,33.045,13.875,23.52,1.2074,18.701,2.3582,4.9118,2.2903,0.0188,0.84542,0.10239,52.579,43.476,63.088,53.291,76.644,60.345,22.203,37.466,37.56,46.547,59.183,41.252,20.854
712,0.77994,3661.4,4501.6,8.7721,26.648,42.168,2701.3,74.954,120.41,0.31201,80.329,51.254,2630.1,24.282,49.623,3096.5,22.477,68.019,267.19,342.41,94.585,77.543,32.112,8.8447,26.046,6.919,18.517,1.7104,33.045,13.875,23.52,1.2074,18.701,2.3582,4.9118,2.2903,0.0188,0.84542,0.10239,52.579,43.476,62.592,53.416,76.677,58.743,22.285,37.296,41.79,45.66,59.398,41.617,19.093
713,0.78085,3688.0,4474.1,8.7715,27.0,42.454,2700.8,75.241,120.39,0.328,80.254,50.827,2629.4,23.196,50.159,3096.7,23.219,68.014,271.19,342.03,94.612,77.56,32.286,9.1052,26.559,6.9722,18.43,1.7122,32.93,13.884,23.69,1.4639,19.031,2.3812,4.9617,2.381,0.0188,0.84542,0.10239,52.579,43.476,62.499,54.25,76.625,59.902,22.256,38.335,40.534,46.902,59.07,40.234,17.331
714,0.78128,3664.0,4468.4,8.7211,26.78,42.611,2702.7,74.791,120.4,0.3291,80.334,50.773,2632.4,26.371,48.363,3097.7,22.319,67.999,269.9,342.81,94.538,77.122,32.286,9.1052,26.559,6.9722,18.43,1.7122,32.93,13.884,23.69,1.4639,19.031,2.3812,4.9617,2.381,0.0188,0.84542,0.10239,52.579,43.476,62.911,54.318,76.584,59.833,22.449,38.201,40.374,42.745,59.216,41.225,19.496
715,0.76147,3633.6,4513.8,8.6549,26.704,42.403,2700.9,75.166,120.36,0.32656,80.174,49.162,2629.6,25.074,50.436,3098.2,24.342,67.935,269.0,342.31,94.745,77.248,32.571,8.9764,25.869,6.8764,18.525,1.6893,33.255,13.801,23.438,1.1425,18.395,2.3626,4.8492,2.3308,0.0188,0.84542,0.10239,52.579,43.476,62.908,54.037,75.194,57.815,21.962,38.851,35.633,47.542,59.326,39.925,14.698
716,0.76538,3667.2,4546.9,8.7189,26.949,42.574,2703.0,74.957,120.4,0.3261,80.25,49.979,2631.3,25.191,50.873,3099.2,24.177,67.926,270.02,342.39,94.583,77.838,32.571,8.9764,25.869,6.8764,18.525,1.6893,33.255,13.801,23.438,1.1425,18.395,2.3626,4.8492,2.3308,0.014183,0.82353,0.097343,53.333,43.836,62.33,53.641,74.809,58.219,22.392,38.906,38.039,48.553,59.499,41.291,15.052
717,0.73326,3657.5,4522.5,8.9609,26.971,42.191,2705.8,75.713,120.4,0.31831,80.556,49.837,2635.4,25.752,49.009,3099.7,22.52,67.991,271.13,342.54,94.602,77.77,32.372,9.0361,25.965,6.9744,18.55,1.7146,33.095,13.923,23.225,1.2518,19.062,2.3559,4.866,2.224,0.014183,0.82353,0.097343,53.333,43.836,63.297,53.75,72.053,55.255,22.808,37.66,37.619,44.241,59.527,40.521,18.961
718,0.73382,3663.0,4519.2,8.925,26.927,42.649,2703.3,75.541,120.41,0.31616,80.37,50.825,2632.4,24.692,49.444,3098.9,22.028,68.067,270.06,342.61,94.532,77.159,32.372,9.0361,25.965,6.9744,18.55,1.7146,33.095,13.923,23.225,1.2518,19.062,2.3559,4.866,2.224,0.014183,0.82353,0.097343,53.333,43.836,63.202,53.789,71.998,56.488,22.557,37.922,40.529,45.248,59.748,41.349,20.17
719,0.74739,3638.3,4518.2,8.7515,26.718,42.374,2699.6,74.692,120.39,0.33196,80.078,51.553,2628.8,26.918,48.229,3096.9,23.715,68.018,270.44,342.31,94.69,77.264,32.575,8.9997,26.546,6.8805,18.704,1.769,33.152,13.896,23.515,1.1148,18.488,2.3797,4.8829,2.3102,0.014183,0.82353,0.097343,53.333,43.836,62.727,53.782,73.861,58.32,22.006,39.307,42.67,42.436,59.844,40.777,16.182
720,0.74719,3659.2,4528.9,8.8989,26.749,42.065,2701.4,75.89,120.41,0.33115,80.138,51.172,2631.2,26.197,47.458,3096.4,22.838,67.961,272.62,342.22,94.609,77.347,32.575,8.9997,26.546,6.8805,18.704,1.769,33.152,13.896,23.515,1.1148,18.488,2.3797,4.8829,2.3102,0.014183,0.82353,0.097343,53.333,43.836,62.367,53.654,73.881,55.813,22.662,39.406,41.548,40.65,59.782,41.358,18.27
721,0.72551,3660.8,4531.6,8.8193,26.817,42.367,2702.8,75.524,120.34,0.32798,80.26,48.859,2631.9,25.783,51.697,3096.9,23.09,67.936,269.31,342.23,94.625,77.463,32.111,8.8221,25.723,6.9026,18.64,1.7197,33.185,13.971,23.592,1.2248,18.853,2.3337,4.9028,2.3386,-0.010855,0.81968,0.10555,54.308,44.222,63.121,53.267,71.583,58.846,22.783,39.194,34.741,50.461,59.647,39.686,17.664
722,0.72764,3685.9,4489.2,8.8839,26.714,42.027,2702.9,75.461,120.44,0.32737,80.456,47.721,2632.4,24.21,51.573,3098.8,22.975,67.988,271.59,341.66,94.498,77.59,32.111,8.8221,25.723,6.9026,18.64,1.7197,33.185,13.971,23.592,1.2248,18.853,2.3337,4.9028,2.3386,-0.010855,0.81968,0.10555,54.308,44.222,62.688,53.773,71.374,56.8,22.306,39.269,31.393,50.175,59.328,42.028,17.911
723,0.76971,3651.5,4495.2,8.8047,27.034,42.183,2702.1,74.433,120.35,0.34044,80.429,51.012,2631.7,23.579,50.095,3099.4,22.108,68.041,268.81,341.99,94.611,77.542,32.377,8.8271,26.172,7.0923,18.479,1.7113,33.338,13.769,23.78,1.2792,18.881,2.3202,4.9015,2.337,-0.010855,0.81968,0.10555,54.308,44.222,63.077,53.878,75.736,57.393,22.242,39.854,41.078,46.754,59.456,39.782,19.962
724,0.77087,3686.1,4488.9,8.8225,26.96,42.488,2701.6,74.755,120.42,0.33649,80.322,50.633,2630.4,25.255,48.889,3098.4,22.607,68.026,268.79,341.67,94.588,77.395,32.377,8.8271,26.172,7.0923,18.479,1.7113,33.338,13.769,23.78,1.2792,18.881,2.3202,4.9015,2.337,-0.010855,0.81968,0.10555,54.308,44.222,62.482,53.954,75.622,58.137,22.33,40.336,39.963,43.963,59.34,41.763,18.787
725,0.74327,3590.5,4514.5,8.7676,27.186,42.035,2701.8,74.317,120.38,0.31505,80.295,51.539,2630.8,24.252,50.469,3097.5,21.92,68.016,268.15,341.72,94.655,77.482,32.35,8.8879,26.212,6.9338,18.695,1.678,33.163,13.72,23.584,1.0965,18.466,2.3587,4.7887,2.2419,-0.010855,0.81968,0.10555,54.308,44.222,62.355,54.079,73.169,57.808,22.545,37.605,42.629,47.619,59.28,40.69,20.42
726,0.74374,3562.4,4482.4,8.897,26.788,42.576,2703.7,74.766,120.39,0.31465,80.37,49.729,2632.3,24.365,48.509,3099.0,22.17,67.983,268.09,341.96,94.751,77.608,32.35,8.8879,26.212,6.9338,18.695,1.678,33.163,13.72,23.584,1.0965,18.466,2.3587,4.7887,2.2419,0.0088901,0.81725,0.11668,53.625,43.747,62.837,54.463,73.123,59.283,22.138,37.653,37.302,43.083,59.048,40.638,19.813
727,0.74431,3669.7,4509.1,8.7577,27.498,42.207,2703.6,74.46,120.38,0.30941,80.307,48.72,2632.5,25.608,49.39,3100.1,23.081,67.983,266.42,341.77,94.685,77.542,32.435,8.9964,26.207,6.867,18.53,1.6843,32.622,13.975,24.127,1.3948,18.767,2.3765,4.9152,2.2805,0.0088901,0.81725,0.11668,53.625,43.747,62.257,53.645,73.221,60.137,22.554,36.87,34.333,45.123,59.029,40.6,17.649
728,0.74249,3645.6,4509.7,8.7257,26.874,42.431,2703.6,75.592,120.41,0.30682,80.197,48.922,2632.2,25.475,50.013,3099.9,22.885,67.92,266.98,342.23,94.742,77.231,32.435,8.9964,26.207,6.867,18.53,1.6843,32.622,13.975,24.127,1.3948,18.767,2.3765,4.9152,2.2805,0.0088901,0.81725,0.11668,53.625,43.747,62.673,53.638,73.4,59.566,22.505,37.187,34.926,46.564,58.812,40.592,18.143
729,0.73346,3682.4,4529.6,8.8858,27.094,42.5,2702.7,75.118,120.4,0.33889,80.208,50.601,2631.4,24.612,47.919,3100.5,23.995,67.894,269.21,341.5,94.513,77.55,32.848,9.0799,25.866,6.7725,18.753,1.7569,33.066,13.792,23.679,1.1861,18.6,2.3331,4.869,2.3932,0.0088901,0.81725,0.11668,53.625,43.747,62.608,53.833,72.249,57.876,22.332,40.148,39.869,41.717,58.45,41.029,15.496
730,0.73298,3682.0,4523.0,8.9065,26.692,42.605,2705.6,74.688,120.44,0.33778,80.549,51.247,2634.9,24.074,49.357,3101.4,22.245,67.902,267.04,341.97,94.687,77.955,32.848,9.0799,25.866,6.7725,18.753,1.7569,33.066,13.792,23.679,1.1861,18.6,2.3331,4.869,2.3932,0.0088901,0.81725,0.11668,53.625,43.747,62.616,53.912,72.296,57.039,22.217,40.285,41.769,45.046,58.478,41.394,19.602
731,0.69054,3638.0,4475.7,8.7422,26.515,42.353,2702.9,74.856,120.39,0.31971,80.395,51.975,2631.7,26.628,49.961,3101.1,22.602,67.922,267.54,341.77,94.55,76.856,31.805,8.8269,26.395,6.7126,18.696,1.7512,33.31,13.839,23.582,1.3115,18.757,2.3759,4.8779,2.3459,0.038239,0.84,0.083445,53.248,43.913,64.26,53.953,67.69,57.437,21.877,37.661,43.911,46.443,58.171,40.971,18.822
732,0.68913,3651.6,4437.4,8.9104,26.875,42.819,2699.0,74.966,120.41,0.3169,80.136,48.559,2627.2,25.039,49.75,3096.5,22.919,67.85,265.5,340.91,94.704,77.297,31.805,8.8269,26.395,6.7126,18.696,1.7512,33.31,13.839,23.582,1.3115,18.757,2.3759,4.8779,2.3459,0.038239,0.84,0.083445,53.248,43.913,64.026,54.412,67.83,58.394,21.966,38.003,33.859,45.956,58.151,40.996,18.063
733,0.78891,3736.0,4495.6,8.7689,27.105,42.704,2699.8,74.696,120.41,0.32285,80.221,50.681,2629.0,25.159,50.585,3098.7,22.613,67.805,266.45,340.89,94.506,77.62,32.405,8.8344,26.459,6.8209,18.731,1.7053,33.113,13.65,24.097,1.2208,18.404,2.3315,4.9302,2.3227,0.038239,0.84,0.083445,53.248,43.913,63.231,53.864,77.572,60.877,22.127,38.547,40.104,47.887,57.865,41.295,18.772
734,0.79081,3723.0,4463.6,8.7897,26.653,42.287,2703.1,74.578,120.42,0.32281,80.449,50.436,2631.9,24.555,49.939,3100.5,23.317,67.824,262.3,340.86,94.452,77.335,32.405,8.8344,26.459,6.8209,18.731,1.7053,33.113,13.65,24.097,1.2208,18.404,2.3315,4.9302,2.3227,0.038239,0.84,0.083445,53.248,43.913,63.453,54.247,77.385,56.464,21.859,38.553,39.383,46.393,58.031,41.547,17.103
735,0.73026,3690.4,4449.7,8.8468,26.903,42.412,2702.2,74.794,120.39,0.3005,80.449,50.157,2630.7,26.337,48.975,3099.3,22.879,67.838,264.51,340.94,94.439,77.637,31.979,8.9525,26.244,6.8413,18.792,1.7204,32.68,13.916,23.361,1.257,18.729,2.3427,4.7563,2.2455,0.038239,0.84,0.083445,53.248,43.913,63.174,54.336,72.103,56.387,22.165,36.101,38.562,44.161,57.631,41.406,18.119
736,0.72883,3678.3,4465.4,8.6566,27.056,42.66,2701.5,74.826,120.41,0.30334,80.503,51.285,2630.1,25.706,49.354,3100.6,22.142,67.856,265.72,340.73,94.536,77.223,31.979,8.9525,26.244,6.8413,18.792,1.7204,32.68,13.916,23.361,1.257,18.729,2.3427,4.7563,2.2455,0.035175,0.82114,0.10172,53.105,43.189,63.382,54.148,72.243,58.354,21.84,35.754,41.881,45.039,57.887,40.992,19.889
737,0.77548,3693.4,4483.8,8.7719,26.569,42.174,2699.5,74.807,120.43,0.33159,80.369,50.042,2628.6,24.649,49.045,3098.0,22.411,67.849,265.5,340.21,94.519,77.125,32.238,8.9237,26.214,6.8862,18.836,1.6823,33.505,13.915,24.35,1.3636,18.461,2.3596,5.0003,2.4395,0.035175,0.82114,0.10172,53.105,43.189,62.991,53.783,75.746,55.827,21.84,39.349,38.223,44.324,57.948,42.002,19.262
738,0.77627,3700.3,4492.1,8.7142,26.736,42.116,2696.6,75.011,120.36,0.33109,80.133,50.316,2625.7,25.909,50.292,3096.5,24.003,67.8,265.42,340.36,94.65,77.056,32.238,8.9237,26.214,6.8862,18.836,1.6823,33.505,13.915,24.35,1.3636,18.461,2.3596,5.0003,2.4395,0.035175,0.82114,0.10172,53.105,43.189,62.872,53.683,75.668,59.652,21.629,39.41,39.03,47.211,58.003,40.39,15.519
739,0.75078,3673.3,4459.2,8.7323,26.896,42.26,2698.0,74.834,120.41,0.33317,80.215,48.711,2626.2,25.237,50.878,3095.5,23.643,67.787,267.13,340.74,94.699,77.223,32.153,8.7964,26.503,6.9051,18.921,1.6955,32.705,13.754,23.59,1.3011,19.116,2.3622,4.9398,2.1996,0.035175,0.82114,0.10172,53.105,43.189,62.96,53.963,73.412,58.021,21.989,39.283,34.308,48.565,57.9,41.497,16.363
740,0.74862,3672.5,4482.6,8.7846,26.771,42.598,2696.0,75.427,120.36,0.3335,80.225,49.916,2624.8,23.723,49.433,3094.9,22.313,67.768,264.14,340.41,94.64,77.555,32.153,8.7964,26.503,6.9051,18.921,1.6955,32.705,13.754,23.59,1.3011,19.116,2.3622,4.9398,2.1996,0.035175,0.82114,0.10172,53.105,43.189,62.974,53.683,73.626,57.78,21.69,39.242,37.852,45.223,58.213,40.064,19.508
741,0.75413,3648.5,4493.3,8.8619,26.763,42.413,2697.5,74.665,120.42,0.31387,80.293,51.15,2625.8,24.583,49.318,3094.8,22.782,67.771,262.32,340.16,94.734,77.281,32.011,8.9371,26.255,6.9265,18.621,1.6805,32.913,13.862,23.85,1.3987,18.698,2.3577,4.8252,2.3248,0.03197,0.82775,0.10471,54.688,43.855,63.208,53.327,74.675,58.085,21.574,37.344,41.483,44.955,57.931,41.815,18.414
742,0.75743,3666.9,4494.6,8.7417,27.033,42.439,2697.4,76.103,120.38,0.31402,80.188,50.191,2625.6,24.344,50.957,3094.6,22.498,67.746,262.4,340.69,94.581,77.228,32.011,8.9371,26.255,6.9265,18.621,1.6805,32.913,13.862,23.85,1.3987,18.698,2.3577,4.8252,2.3248,0.03197,0.82775,0.10471,54.688,43.855,62.892,53.312,74.351,57.495,22.121,37.326,38.663,48.748,57.758,40.027,19.108
743,0.77491,3675.8,4509.3,8.9171,27.031,42.425,2700.7,75.771,120.42,0.32764,80.491,49.238,2629.5,26.881,49.524,3097.7,23.867,67.752,261.59,340.64,94.716,77.75,32.149,8.8944,26.115,6.8258,18.557,1.7037,32.723,13.718,23.911,1.3021,18.442,2.3386,4.9466,2.2318,0.03197,0.82775,0.10471,54.688,43.855,62.519,53.874,75.548,57.287,22.193,38.529,35.858,45.433,57.665,41.24,15.806
744,0.7707,3677.4,4514.1,8.7754,26.897,42.251,2702.6,75.702,120.4,0.3254,80.708,49.378,2630.6,24.324,50.844,3100.4,22.396,67.838,261.7,340.45,94.565,77.484,32.149,8.8944,26.115,6.8258,18.557,1.7037,32.723,13.718,23.911,1.3021,18.442,2.3386,4.9466,2.2318,0.03197,0.82775,0.10471,54.688,43.855,62.492,53.816,75.961,59.168,22.043,38.804,36.269,48.488,57.482,40.877,19.289
